Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station
6103,Mézières - Rennes,OUI,53,48,5,2,3,OUI,OUI,2025-03-13T17:02:09+00:00,"48.85023459321703, 2.3303819820284843",Paris,75056,0.09433962264150944
17122,Bridaine - Lamandé,OUI,28,25,3,0,3,OUI,OUI,2025-03-13T16:54:41+00:00,"48.8862074, 2.3206239",Paris,75056,0.10714285714285714
15038,Place Adolphe Cherioux - Vaugirard,OUI,62,53,9,1,8,OUI,OUI,2025-03-13T17:02:17+00:00,"48.83959442800459, 2.3010657727718353",Paris,75056,0.14516129032258066
20027,Porte de Ménilmontant,OUI,15,14,1,0,1,OUI,OUI,2025-03-13T17:01:36+00:00,"48.8691543609174, 2.40932246879487",Paris,75056,0.06666666666666667
21032,Sèvres-Gallieni,OUI,24,4,20,19,1,OUI,OUI,2025-03-13T17:00:59+00:00,"48.837809408957, 2.2281519323587",Boulogne-Billancourt,92012,0.8333333333333334
31007,Paris - Désiré Préaux,OUI,44,37,7,1,6,OUI,OUI,2025-03-13T17:02:26+00:00,"48.85742876694898, 2.4323049187660217",Montreuil,93048,0.1590909090909091
20021,Indre - Prairies,OUI,38,33,5,1,4,OUI,OUI,2025-03-13T16:59:41+00:00,"48.86254398506782, 2.403290458023548",Paris,75056,0.13157894736842105
15108,Lourmel - Marie Skobtsov,OUI,22,16,6,2,4,OUI,OUI,2025-03-13T17:02:07+00:00,"48.844974, 2.287283",Paris,75056,0.2727272727272727
7005,Raspail - Bac,OUI,50,35,15,12,3,OUI,OUI,2025-03-13T17:02:26+00:00,"48.855628721101, 2.3256602883339",Paris,75056,0.3
17046,Mac-Mahon - Brey,OUI,24,21,3,2,1,OUI,OUI,2025-03-13T16:59:33+00:00,"48.877532084130166, 2.294512536052928",Paris,75056,0.125
21019,Edouard Vaillant - Paul-Adolphe Souriau,OUI,26,2,24,21,3,OUI,OUI,2025-03-13T17:02:19+00:00,"48.834845858829, 2.2479459643364",Boulogne-Billancourt,92012,0.9230769230769231
17121,Square des Epinettes,OUI,20,18,2,1,1,OUI,OUI,2025-03-13T17:00:59+00:00,"48.89383909781389, 2.325953990221024",Paris,75056,0.1
19109,Tanger - Place du Maroc,OUI,19,16,3,1,2,OUI,OUI,2025-03-13T16:57:51+00:00,"48.8862524447104, 2.3689296841621403",Paris,75056,0.15789473684210525
19038,Lassus - Delouvain,OUI,19,17,2,2,0,OUI,OUI,2025-03-13T17:01:12+00:00,"48.8755044846, 2.3890327325519",Paris,75056,0.10526315789473684
31019,Vincennes - Douy-Delcupe,OUI,37,31,6,1,5,OUI,OUI,2025-03-13T17:00:23+00:00,"48.85493692155721, 2.436049282550812",Montreuil,93048,0.16216216216216217
18029,Emile Blemont - Poteau,OUI,38,34,4,2,2,OUI,OUI,2025-03-13T17:02:17+00:00,"48.8943782, 2.3415122",Paris,75056,0.10526315789473684
13043,Dunois - Clisson,OUI,50,37,13,8,5,OUI,OUI,2025-03-13T16:58:16+00:00,"48.832294, 2.3674523",Paris,75056,0.26
9031,Provence - Chaussée d'Antin,OUI,24,8,16,15,1,OUI,OUI,2025-03-13T17:02:07+00:00,"48.87428447542072, 2.332976511564311",Paris,75056,0.6666666666666666
2009,Filles Saint-Thomas - Place de la Bourse,OUI,58,29,29,21,8,OUI,OUI,2025-03-13T17:02:27+00:00,"48.868899890853, 2.3397543845203",Paris,75056,0.5
14002,Edgar Quinet - Raspail,OUI,45,42,3,0,3,OUI,OUI,2025-03-13T17:02:21+00:00,"48.83940266673835, 2.32971478253603",Paris,75056,0.06666666666666667
44102,Verdun - Adrien Damalix,OUI,26,21,5,4,1,OUI,OUI,2025-03-13T17:02:25+00:00,"48.8222334178559, 2.4215328320860863",Saint-Maurice,94069,0.19230769230769232
15035,Place Etienne Pernet,OUI,43,7,36,31,5,OUI,OUI,2025-03-13T17:02:17+00:00,"48.84243457133779, 2.2921819612383847",Paris,75056,0.8372093023255814
16032,Eglise d'Auteuil,OUI,20,11,9,4,5,OUI,OUI,2025-03-13T17:01:50+00:00,"48.84749841771691, 2.26848387135299",Paris,75056,0.45
18049,Porte d'Aubervilliers,OUI,53,48,5,4,1,OUI,OUI,2025-03-13T17:02:09+00:00,"48.89859661942376, 2.3689722642302513",Paris,75056,0.09433962264150944
22001,Château - Bineau,OUI,20,1,19,16,3,OUI,OUI,2025-03-13T17:00:33+00:00,"48.890404028589806, 2.270106375217438",Neuilly-sur-Seine,92051,0.95
21014,Hameau Fleuri - Marché,OUI,20,5,15,12,3,OUI,OUI,2025-03-13T16:58:37+00:00,"48.831448892608314, 2.2412404417991643",Boulogne-Billancourt,92012,0.75
18025,Mairie du 18ème,OUI,40,35,5,0,5,OUI,OUI,2025-03-13T17:01:10+00:00,"48.892939296937605, 2.3445510864257812",Paris,75056,0.125
11006,Ledru-Rollin - Place du Père Chaillet,OUI,36,0,36,24,12,OUI,OUI,2025-03-13T17:00:15+00:00,"48.856433706943704, 2.379020587761426",Paris,75056,1.0
9023,Laffitte - Italiens,OUI,31,23,8,7,1,OUI,OUI,2025-03-13T17:02:04+00:00,"48.871815737396, 2.3372015478451",Paris,75056,0.25806451612903225
47005,Ecole Vétérinaire,OUI,34,22,12,11,1,OUI,OUI,2025-03-13T17:02:13+00:00,"48.81488859822486, 2.4224362157778994",Maisons-Alfort,94046,0.35294117647058826
14122,Colonel Monteil - Brune,OUI,19,16,3,3,0,OUI,OUI,2025-03-13T16:59:12+00:00,"48.82650293311, 2.3092747998272",Paris,75056,0.15789473684210525
19127,Aubervilliers - Curial,OUI,23,15,8,4,4,OUI,OUI,2025-03-13T17:02:28+00:00,"48.89088305227546, 2.3688579350709915",Paris,75056,0.34782608695652173
16123,Mahatma Gandhi,OUI,24,7,17,13,4,OUI,OUI,2025-03-13T16:59:05+00:00,"48.876356, 2.264205",Paris,75056,0.7083333333333334
15070,Balard - Montagne de la Fage,OUI,33,2,31,28,3,OUI,OUI,2025-03-13T17:02:00+00:00,"48.83850740333351, 2.2782871127128606",Paris,75056,0.9393939393939394
19040,Belleville - Télégraphe,OUI,40,39,1,0,1,OUI,OUI,2025-03-13T16:59:35+00:00,"48.8756045, 2.3995549",Paris,75056,0.025
1120,Lavandieres Sainte Opportune - Rivoli,OUI,25,6,19,16,3,OUI,OUI,2025-03-13T17:02:25+00:00,"48.859279702476, 2.3466217517853",Paris,75056,0.76
17047,Courcelles - Pierre Demours,OUI,24,2,22,11,11,OUI,OUI,2025-03-13T17:01:56+00:00,"48.883769733273496, 2.29858466343129",Paris,75056,0.9166666666666666
47004,Stade Auguste Delaune,OUI,21,1,20,20,0,OUI,OUI,2025-03-13T17:02:26+00:00,"48.80896378683884, 2.4345204234123234",Maisons-Alfort,94046,0.9523809523809523
6016,Danton - Serpente,OUI,20,5,15,14,1,OUI,OUI,2025-03-13T16:59:41+00:00,"48.852297362582, 2.3414132371545",Paris,75056,0.75
18033,Belliard - Damrémont,OUI,34,31,3,1,2,OUI,OUI,2025-03-13T17:02:21+00:00,"48.89669238777841, 2.338023450388167",Paris,75056,0.08823529411764706
41204,République - Danton,OUI,19,18,1,0,1,OUI,OUI,2025-03-13T16:55:22+00:00,"48.85249172181667, 2.462034523487091",Fontenay-sous-Bois,94033,0.05263157894736842
15002,Maine - Antoine Bourdelle,OUI,17,4,13,10,3,OUI,OUI,2025-03-13T16:59:47+00:00,"48.84308531746595, 2.320263946784738",Paris,75056,0.7647058823529411
19009,Cité des Sciences et de l'Industrie,OUI,27,22,5,1,4,OUI,OUI,2025-03-13T17:01:36+00:00,"48.89659571178903, 2.384599149227142",Paris,75056,0.18518518518518517
21310,Kléber - Gouverneur Général Eboué,OUI,21,5,16,15,1,OUI,OUI,2025-03-13T16:58:14+00:00,"48.826885843069796, 2.2723413258790965",Issy-les-Moulineaux,92040,0.7619047619047619
18109,Pajol - Riquet,OUI,44,37,7,3,4,OUI,OUI,2025-03-13T16:59:33+00:00,"48.88960028134536, 2.3628534749150276",Paris,75056,0.1590909090909091
23007,Président Wilson - Jean Jaures,OUI,25,10,15,10,5,OUI,OUI,2025-03-13T17:02:26+00:00,"48.89034054052266, 2.2920683026313786",Levallois-Perret,92044,0.6
21703,Square du Carrefour de l'Insurrection,OUI,19,19,0,0,0,OUI,OUI,2025-03-13T17:00:05+00:00,"48.820864559770676, 2.291113436222077",Vanves,92075,0.0
20016,Pyrénées - Maraîchers,OUI,32,30,2,1,1,OUI,OUI,2025-03-13T16:57:11+00:00,"48.85714001395299, 2.4043509364128113",Paris,75056,0.0625
35017,Toffier Decaux - Cartier Bresson,OUI,18,14,4,4,0,OUI,OUI,2025-03-13T17:00:03+00:00,"48.90165072551549, 2.4017545580863957",Pantin,93055,0.2222222222222222
32015,Gare RER de Saint-Denis,OUI,37,25,12,9,3,OUI,OUI,2025-03-13T17:01:18+00:00,"48.93554324248177, 2.3471488058567047",Saint-Denis,93066,0.32432432432432434
20118,Orteaux - Mouraud,OUI,24,24,0,0,0,OUI,OUI,2025-03-13T16:58:35+00:00,"48.85558642847872, 2.408762907764669",Paris,75056,0.0
10010,Place Jacques Bonsergent,OUI,32,13,19,17,2,OUI,OUI,2025-03-13T17:01:48+00:00,"48.870948218595, 2.3612049221992",Paris,75056,0.59375
16021,François Ponsard - La Muette,OUI,23,22,1,0,1,OUI,OUI,2025-03-13T16:59:46+00:00,"48.8583666, 2.2744515",Paris,75056,0.043478260869565216
16043,Place de Passy,OUI,12,9,3,2,1,OUI,OUI,2025-03-13T17:00:40+00:00,"48.85780291711202, 2.277500546942199",Paris,75056,0.25
9117,Bellefond - Maubeuge,OUI,28,28,0,0,0,OUI,OUI,2025-03-13T16:59:09+00:00,"48.878255397645, 2.3452642187476",Paris,75056,0.0
18008,Square Léon,OUI,33,32,1,0,1,OUI,OUI,2025-03-13T17:00:36+00:00,"48.88667396788626, 2.353205569088459",Paris,75056,0.030303030303030304
20023,Pelleport - Belgrand,OUI,14,13,1,0,1,OUI,OUI,2025-03-13T16:57:30+00:00,"48.86500081847653, 2.403980836377493",Paris,75056,0.07142857142857142
7008,Villersexel - Saint-Germain,OUI,16,10,6,4,2,OUI,OUI,2025-03-13T16:58:43+00:00,"48.858297001218, 2.3237934708595",Paris,75056,0.375
10020,Chabrol - d'Hauteville,OUI,10,10,0,0,0,OUI,OUI,2025-03-13T17:02:10+00:00,"48.877018388033, 2.3513179644942",Paris,75056,0.0
42703,Fontainebleau - Edmond Michelet,OUI,45,43,2,0,2,OUI,OUI,2025-03-13T17:00:03+00:00,"48.80956436844049, 2.3626908659935",Le Kremlin-Bicêtre,94043,0.044444444444444446
18113,Lepic - Armée d'Orient,OUI,24,24,0,0,0,OUI,OUI,2025-03-13T17:00:04+00:00,"48.887536403814, 2.3343077301979",Paris,75056,0.0
14030,Pernety - Raymond Losserand,OUI,31,29,2,0,2,OUI,OUI,2025-03-13T16:59:37+00:00,"48.834254627953, 2.317609339387",Paris,75056,0.06451612903225806
20201,Eugène Reisz - Davout,OUI,19,12,7,1,6,OUI,OUI,2025-03-13T17:00:30+00:00,"48.85631874632638, 2.410396970808506",Paris,75056,0.3684210526315789
11041,Square Saint-Ambroise,OUI,39,21,18,16,2,OUI,OUI,2025-03-13T17:00:48+00:00,"48.860934, 2.375841",Paris,75056,0.46153846153846156
13046,Eugène Oudiné - Dessous Des Berges,OUI,42,22,20,15,5,OUI,OUI,2025-03-13T17:01:25+00:00,"48.8256423, 2.3750226",Paris,75056,0.47619047619047616
31703,Sadi Carnot - François Mitterrand,OUI,26,22,4,0,4,OUI,OUI,2025-03-13T16:58:26+00:00,"48.87532687671517, 2.4241617321968083",Bagnolet,93006,0.15384615384615385
22102,Mont Valérien - Michel Salles,OUI,24,8,16,12,4,OUI,OUI,2025-03-13T17:01:44+00:00,"48.8561915, 2.2152966",Saint-Cloud,92064,0.6666666666666666
35003,Gabrielle Josserand - Edouard Vaillant,OUI,24,20,4,3,1,OUI,OUI,2025-03-13T17:01:26+00:00,"48.90271566255436, 2.3933270573616032",Pantin,93055,0.16666666666666666
4110,Neuve Saint-Pierre - Beautreillis,OUI,19,17,2,1,1,OUI,OUI,2025-03-13T17:02:04+00:00,"48.85355351439652, 2.3639122769236565",Paris,75056,0.10526315789473684
15031,Théâtre - Lourmel,OUI,51,14,37,35,2,OUI,OUI,2025-03-13T17:01:09+00:00,"48.8482070397636, 2.2898658737540245",Paris,75056,0.7254901960784313
17022,Pereire - Place de Wagram,OUI,44,43,1,0,1,OUI,OUI,2025-03-13T17:00:39+00:00,"48.887070607581215, 2.304111124531457",Paris,75056,0.022727272727272728
5121,Square René Viviani - Montebello,OUI,32,1,31,25,6,OUI,OUI,2025-03-13T17:02:03+00:00,"48.851904891406, 2.3478421568871",Paris,75056,0.96875
23304,Mairie de Sceaux,OUI,33,31,2,1,1,OUI,OUI,2025-03-13T16:57:03+00:00,"48.778916905132, 2.2887361764861",Sceaux,92071,0.06060606060606061
16015,Bassano -  Iéna,OUI,15,13,2,0,2,OUI,OUI,2025-03-13T17:02:02+00:00,"48.868144510482075, 2.296149600985935",Paris,75056,0.13333333333333333
6017,Sénat - Condé,OUI,29,13,16,15,1,OUI,OUI,2025-03-13T17:01:40+00:00,"48.84954227788459, 2.337939441204071",Paris,75056,0.5517241379310345
14112,Méchain - Faubourg Saint-Jacques,OUI,14,13,1,1,0,OUI,OUI,2025-03-13T17:01:06+00:00,"48.83586772099485, 2.33798034198275",Paris,75056,0.07142857142857142
13103,Hôpital Pitié Salpêtrière,OUI,47,45,2,1,1,OUI,OUI,2025-03-13T17:00:36+00:00,"48.8377016, 2.3604946",Paris,75056,0.0425531914893617
9026,Jean-Baptiste Pigalle - La Bruyere,OUI,17,12,5,0,5,OUI,OUI,2025-03-13T17:00:30+00:00,"48.87939826447722, 2.333709173337285",Paris,75056,0.29411764705882354
12161,Diderot - Reuilly,OUI,43,15,28,26,2,OUI,OUI,2025-03-13T17:02:14+00:00,"48.847208456061, 2.3861273378134",Paris,75056,0.6511627906976745
21001,Transvaal - Charles de Gaulle,OUI,27,19,8,4,4,OUI,OUI,2025-03-13T17:00:28+00:00,"48.848280403628806, 2.2373420120857195",Boulogne-Billancourt,92012,0.2962962962962963
9101,Cadet - La Fayette,OUI,18,8,10,9,1,OUI,OUI,2025-03-13T16:58:43+00:00,"48.875601632672, 2.3435704037547",Paris,75056,0.5555555555555556
11010,Boulets - Faubourg Saint-Antoine,OUI,42,35,7,4,3,OUI,OUI,2025-03-13T17:01:50+00:00,"48.849259262115, 2.3917546141943",Paris,75056,0.16666666666666666
11043,Place Pasdeloup,OUI,20,9,11,10,1,OUI,OUI,2025-03-13T17:01:56+00:00,"48.862654215631, 2.3670325062844",Paris,75056,0.55
16122,Route de la Muette - Porte de Neuilly,OUI,48,40,8,5,3,OUI,OUI,2025-03-13T17:01:24+00:00,"48.8798926, 2.2587671",Paris,75056,0.16666666666666666
13010,Place d'Italie - Vincent Auriol,OUI,38,33,5,0,5,OUI,OUI,2025-03-13T17:02:20+00:00,"48.831481874467, 2.3567550292319",Paris,75056,0.13157894736842105
16027,Mozart - Jasmin,OUI,62,55,7,4,3,OUI,OUI,2025-03-13T17:01:55+00:00,"48.85286124871689, 2.268483570651513",Paris,75056,0.11290322580645161
32603,Calmette,OUI,31,30,1,1,0,OUI,OUI,2025-03-13T17:02:19+00:00,"48.88104925098552, 2.424993216991425",Les Lilas,93045,0.03225806451612903
20116,Haies - Réunion,OUI,20,20,0,0,0,OUI,OUI,2025-03-13T16:58:32+00:00,"48.85386896766491, 2.402426162238911",Paris,75056,0.0
21311,Parvis Corentin Celton,OUI,52,12,40,37,3,OUI,OUI,2025-03-13T17:02:19+00:00,"48.82747252522725, 2.2784319519996648",Issy-les-Moulineaux,92040,0.7692307692307693
6107,Place Alphonse Deville,OUI,22,6,16,13,3,OUI,OUI,2025-03-13T17:02:28+00:00,"48.850188262662, 2.3275961726904",Paris,75056,0.7272727272727273
31023,Place François Mitterand,OUI,34,34,0,0,0,OUI,OUI,2025-03-13T16:56:36+00:00,"48.86492782016328, 2.442958317697048",Montreuil,93048,0.0
16029,Maison de Radio - France,OUI,41,1,40,39,1,OUI,OUI,2025-03-13T17:02:21+00:00,"48.85132886434057, 2.277785539627075",Paris,75056,0.975609756097561
21024,Billancourt - Général Leclerc,OUI,22,21,1,0,1,OUI,OUI,2025-03-13T17:01:08+00:00,"48.8322649, 2.2380413",Boulogne-Billancourt,92012,0.045454545454545456
8019,Naples - Rome,OUI,25,24,1,0,1,OUI,OUI,2025-03-13T17:00:14+00:00,"48.879960700846226, 2.321358695626259",Paris,75056,0.04
2001,Greneta - Sebastopol,OUI,31,1,30,28,2,OUI,OUI,2025-03-13T17:01:12+00:00,"48.865242333228, 2.3516669869423",Paris,75056,0.967741935483871
9017,Lallier - Trudaine,OUI,28,25,3,0,3,OUI,OUI,2025-03-13T17:01:12+00:00,"48.88109246617963, 2.3408224806189537",Paris,75056,0.10714285714285714
20019,Place du Maquis du Vercors,OUI,30,30,0,0,0,OUI,OUI,2025-03-13T16:57:56+00:00,"48.877321579493575, 2.4083782732486725",Paris,75056,0.0
16112,Chernoviz - Raynouard,OUI,36,34,2,0,2,OUI,OUI,2025-03-13T17:01:35+00:00,"48.8569864146289, 2.282173218142987",Paris,75056,0.05555555555555555
18137,Poissonniers - Nord,OUI,27,26,1,0,1,OUI,OUI,2025-03-13T16:56:09+00:00,"48.892511213520656, 2.3522228747606277",Paris,75056,0.037037037037037035
15003,Gare Montparnasse - Vaugirard,OUI,65,35,30,7,23,OUI,OUI,2025-03-13T17:00:06+00:00,"48.8418071798797, 2.31951002690117",Paris,75056,0.46153846153846156
7101,Raspail - Chomel,OUI,48,20,28,23,5,OUI,OUI,2025-03-13T17:01:50+00:00,"48.852233164303, 2.3266580700874",Paris,75056,0.5833333333333334
6032,Sabot - Rennes,OUI,24,4,20,18,2,OUI,OUI,2025-03-13T17:01:11+00:00,"48.852575112948415, 2.331552766263485",Paris,75056,0.8333333333333334
8056,Beaujon - Wagram,OUI,28,26,2,1,1,OUI,OUI,2025-03-13T17:00:41+00:00,"48.875352455985, 2.2964416444302",Paris,75056,0.07142857142857142
7020,Champ de Mars - Cler,OUI,40,13,27,25,2,OUI,OUI,2025-03-13T16:59:44+00:00,"48.856691550115315, 2.306646779179573",Paris,75056,0.675
17116,Reims - Porte d'Asnières,OUI,25,21,4,1,3,OUI,OUI,2025-03-13T17:01:38+00:00,"48.891834448210986, 2.300144659954865",Paris,75056,0.16
10036,Aqueduc - Villette,OUI,24,20,4,0,4,OUI,OUI,2025-03-13T17:00:28+00:00,"48.883886063895, 2.367198803315",Paris,75056,0.16666666666666666
13041,Porte d'Ivry,OUI,49,47,2,1,1,OUI,OUI,2025-03-13T17:01:12+00:00,"48.821768747596, 2.3688706755638",Paris,75056,0.04081632653061224
15107,Palais des Sports,OUI,19,3,16,14,2,OUI,OUI,2025-03-13T17:01:37+00:00,"48.833468517426, 2.2858720645308",Paris,75056,0.8421052631578947
12108,Bercy.,OUI,62,23,39,34,5,OUI,OUI,2025-03-13T17:02:23+00:00,"48.839966914994, 2.3788625746965",Paris,75056,0.6290322580645161
18017,Caulaincourt - Place Constantin Pecqueur,OUI,41,41,0,0,0,OUI,OUI,2025-03-13T17:01:43+00:00,"48.889677905028, 2.3381787144261",Paris,75056,0.0
14006,Saint-Jacques - Tombe Issoire,OUI,20,18,2,1,1,OUI,OUI,2025-03-13T17:00:22+00:00,"48.833206330538864, 2.3369108140468597",Paris,75056,0.1
19041,Belleville - Pyrénées,OUI,38,37,1,0,1,OUI,OUI,2025-03-13T17:02:11+00:00,"48.8741908, 2.3860039",Paris,75056,0.02631578947368421
21114,Gustave Eiffel - Parc des Impressionnistes,OUI,30,19,11,11,0,OUI,OUI,2025-03-13T17:02:28+00:00,"48.90390619651018, 2.2946908324956894",Clichy,92024,0.36666666666666664
1117,Pont Neuf - Rivoli,OUI,26,9,17,12,5,OUI,OUI,2025-03-13T17:02:07+00:00,"48.860089892617, 2.344057559967",Paris,75056,0.6538461538461539
31013,Centenaire - Sorins,OUI,40,38,2,0,2,OUI,OUI,2025-03-13T16:55:28+00:00,"48.85853523359734, 2.4273508787155156",Montreuil,93048,0.05
23903,Stade Gaston Bouillant,OUI,29,20,9,6,3,OUI,OUI,2025-03-13T17:00:04+00:00,"48.939958667023, 2.3279571813836",Villeneuve-la-Garenne,92078,0.3103448275862069
32018,Franciade - Gabriel Péri,OUI,25,20,5,3,2,OUI,OUI,2025-03-13T17:00:20+00:00,"48.93261499331498, 2.355954498052597",Saint-Denis,93066,0.2
31704,Jeanne Hornet - Girardot,OUI,28,28,0,0,0,OUI,OUI,2025-03-13T16:54:21+00:00,"48.873802681432146, 2.427820265293122",Bagnolet,93006,0.0
20202,Dupont de l'Eure - Gambetta,OUI,29,29,0,0,0,OUI,OUI,2025-03-13T16:58:13+00:00,"48.8679385, 2.4003649",Paris,75056,0.0
17201,Porte Maillot - Perreire,OUI,49,32,17,7,10,OUI,OUI,2025-03-13T17:02:22+00:00,"48.878021154637, 2.2842371277102",Paris,75056,0.3469387755102041
11003,Keller - La Roquette,OUI,33,17,16,13,3,OUI,OUI,2025-03-13T17:01:58+00:00,"48.8555508, 2.3752778",Paris,75056,0.48484848484848486
15059,Parc André Citroën,OUI,64,2,62,58,4,OUI,OUI,2025-03-13T17:02:16+00:00,"48.840639944296655, 2.2780618071556096",Paris,75056,0.96875
15020,Mairie du 15ème,OUI,31,23,8,7,1,OUI,OUI,2025-03-13T17:00:43+00:00,"48.8417762, 2.2986539",Paris,75056,0.25806451612903225
23403,Chateau,OUI,21,19,2,1,1,OUI,OUI,2025-03-13T16:53:40+00:00,"48.774661399959, 2.3135878035462",Bourg-la-Reine,92014,0.09523809523809523
13113,Vistule - Choisy,OUI,33,26,7,5,2,OUI,OUI,2025-03-13T17:00:41+00:00,"48.82365543660611, 2.3615723848342896",Paris,75056,0.21212121212121213
4013,Vieille du Temple - Francs Bourgeois,OUI,27,6,21,20,1,OUI,OUI,2025-03-13T16:59:38+00:00,"48.858256413365815, 2.35821794718504",Paris,75056,0.7777777777777778
15061,Square Desnouettes,OUI,22,15,7,6,1,OUI,OUI,2025-03-13T17:01:16+00:00,"48.83476837934194, 2.284142297394666",Paris,75056,0.3181818181818182
45001,Hôtel de Ville de Champigny sur Marne,OUI,21,4,17,9,8,OUI,OUI,2025-03-13T17:02:19+00:00,"48.813810628405, 2.5096759200096",Champigny-sur-Marne,94017,0.8095238095238095
20017,Saint-Blaise - Mouraud,OUI,27,26,1,0,1,OUI,OUI,2025-03-13T16:53:04+00:00,"48.85696177597818, 2.40869477391243",Paris,75056,0.037037037037037035
9118,Faubourg Poissonniere - Delta,OUI,36,36,0,0,0,OUI,OUI,2025-03-13T17:01:27+00:00,"48.882555807626765, 2.3497482016682625",Paris,75056,0.0
11019,Charonne - Philippe-Auguste,OUI,30,27,3,2,1,OUI,OUI,2025-03-13T16:59:17+00:00,"48.855603162026, 2.39054639062",Paris,75056,0.1
10163,Gare du Nord - Demarquay,OUI,29,25,4,0,4,OUI,OUI,2025-03-13T17:01:08+00:00,"48.881154, 2.358411",Paris,75056,0.13793103448275862
23008,Hôtel de Ville de Levallois Perret,OUI,25,1,24,19,5,OUI,OUI,2025-03-13T16:58:33+00:00,"48.89314451997415, 2.2888818383216862",Levallois-Perret,92044,0.96
19023,Manin - Simon Bolivar,OUI,23,21,2,0,2,OUI,OUI,2025-03-13T16:59:17+00:00,"48.876499654127, 2.3794073625991",Paris,75056,0.08695652173913043
8015,Roquépine - Malesherbes,OUI,51,20,31,27,4,OUI,OUI,2025-03-13T17:02:14+00:00,"48.87345073390807, 2.320404499769211",Paris,75056,0.6078431372549019
18138,Station Paris Basketball - Ney - Charles Hermite,OUI,19,14,5,1,4,OUI,OUI,2025-03-13T17:02:09+00:00,"48.898748039775, 2.3645754531026",Paris,75056,0.2631578947368421
14116,Romain Rolland,OUI,25,23,2,1,1,OUI,OUI,2025-03-13T17:00:45+00:00,"48.820215229662765, 2.3234144234418346",Montrouge,92049,0.08
7016,Surcouf - Université,OUI,57,16,41,35,6,OUI,OUI,2025-03-13T17:02:14+00:00,"48.861273016278, 2.3094535509142",Paris,75056,0.7192982456140351
47002,Les Juilliottes,OUI,21,5,16,11,5,OUI,OUI,2025-03-13T16:56:21+00:00,"48.8043072, 2.4437362",Maisons-Alfort,94046,0.7619047619047619
4011,Hôtel de Ville - Pont-Marie,OUI,31,1,30,28,2,OUI,OUI,2025-03-13T17:02:01+00:00,"48.853899645527, 2.3569472506642",Paris,75056,0.967741935483871
33005,République - Henri Barbusse,OUI,32,23,9,5,4,OUI,OUI,2025-03-13T17:01:07+00:00,"48.90661553626751, 2.389432489871979",Aubervilliers,93001,0.28125
12041,Bois de Vincennes.,OUI,58,52,6,2,4,OUI,OUI,2025-03-13T17:00:55+00:00,"48.8338064, 2.4132221",Saint-Mandé,94067,0.10344827586206896
7026,Place de Finlande,OUI,24,2,22,14,8,OUI,OUI,2025-03-13T16:57:14+00:00,"48.862408335967, 2.3113624379039",Paris,75056,0.9166666666666666
7013,Duroc - Place de Breteuil,OUI,44,26,18,17,1,OUI,OUI,2025-03-13T17:01:23+00:00,"48.847460641142, 2.3126140236855",Paris,75056,0.4090909090909091
5019,Poissy - Saint-Germain,OUI,24,7,17,14,3,OUI,OUI,2025-03-13T17:02:06+00:00,"48.84969649427, 2.3529685288668",Paris,75056,0.7083333333333334
17016,Brochant - Square des Batignolles,OUI,31,26,5,2,3,OUI,OUI,2025-03-13T17:00:34+00:00,"48.88818698581028, 2.316861143151153",Paris,75056,0.16129032258064516
1016,Thérèse - Opéra,OUI,24,2,22,21,1,OUI,OUI,2025-03-13T17:00:43+00:00,"48.866483514509, 2.3344334212238",Paris,75056,0.9166666666666666
18019,Square Raymond Souplex,OUI,51,50,1,0,1,OUI,OUI,2025-03-13T17:02:28+00:00,"48.89183721478911, 2.335426103165901",Paris,75056,0.0196078431372549
17033,Carnot - Général Lanrezac,OUI,29,28,1,0,1,OUI,OUI,2025-03-13T16:59:08+00:00,"48.875443870736, 2.2938242935036",Paris,75056,0.034482758620689655
14007,Ferrus - Saint-Jacques,OUI,33,29,4,1,3,OUI,OUI,2025-03-13T17:02:26+00:00,"48.8313878, 2.3408563",Paris,75056,0.12121212121212122
11034,Parmentier - Fontaine au Roi,OUI,46,31,15,12,3,OUI,OUI,2025-03-13T17:02:21+00:00,"48.86787670551736, 2.372705978671471",Paris,75056,0.32608695652173914
10164,Claude Vellefaux - Sambre et Meuse,OUI,32,27,5,2,3,OUI,OUI,2025-03-13T17:01:04+00:00,"48.875022, 2.370478",Paris,75056,0.15625
9012,Rougemont - Poissonnière,OUI,30,12,18,13,5,OUI,OUI,2025-03-13T17:01:01+00:00,"48.871611569354755, 2.345873080193996",Paris,75056,0.6
